ADATE,ALT
8/3/1976,35784
8/25/1976,35784
8/25/1976,35784
8/26/1976,35784
8/26/1976,35784
8/26/1976,35784
8/26/1976,35784
8/26/1976,35784
8/26/1976,35784
8/26/1976,35784
8/27/1976,35784
8/27/1976,35784
8/28/1976,35784
8/28/1976,35784
8/29/1976,35784
8/29/1976,35784
9/2/1976,35784
9/4/1976,35784
9/7/1976,35784
9/20/1976,35784
9/20/1976,35784
9/20/1976,35784
9/21/1976,35784
9/22/1976,35784
9/22/1976,35784
9/22/1976,35784
9/22/1976,35784
9/22/1976,35784
9/23/1976,35784
9/23/1976,35784
9/23/1976,35784
9/28/1976,35784
9/28/1976,35784
10/2/1976,35784
10/4/1976,35784
10/4/1976,35784
10/4/1976,35784
10/16/1976,35784
10/17/1976,35784
10/18/1976,35784
11/12/1976,35784
11/13/1976,35784
11/14/1976,35784
11/16/1976,35784
11/26/1976,35784
5/22/1984,0
5/22/1984,0
5/22/1984,0
5/22/1984,0
7/1/1984,0
9/1/1984,0
2/1/1985,0
4/18/1985,0
11/10/1985,0
11/9/1984,0
11/9/1984,0
11/27/1984,0
12/21/1984,0
2/1/1985,0
2/1/1985,0
4/8/1985,0
6/9/1985,0
7/3/1985,0
4/1/1986,0
9/12/1985,0
2/21/1986,0
7/1/1986,0
9/1/1986,0
4/5/1991,450
4/5/1991,450
4/5/1991,450
4/5/1991,450
4/6/1991,450
4/6/1991,450
4/6/1991,450
4/6/1991,450
4/7/1991,450
4/7/1991,450
4/7/1991,450
4/7/1991,450
4/7/1991,450
4/7/1991,450
4/7/1991,450
4/7/1991,450
4/7/1991,450
4/8/1991,450
4/8/1991,450
4/8/1991,450
4/8/1991,450
4/8/1991,450
4/8/1991,450
4/8/1991,450
4/8/1991,450
4/8/1991,450
4/8/1991,450
4/8/1991,450
4/8/1991,450
4/9/1991,450
4/9/1991,450
4/9/1991,450
4/9/1991,450
4/9/1991,450
4/9/1991,450
4/9/1991,450
4/9/1991,450
4/9/1991,450
4/9/1991,450
4/9/1991,450
4/10/1991,450
4/10/1991,450
4/10/1991,450
4/10/1991,450
4/10/1991,450
4/10/1991,450
4/10/1991,450
4/10/1991,450
4/10/1991,450
4/10/1991,450
4/11/1991,450
4/11/1991,450
4/11/1991,450
4/11/1991,450
4/11/1991,450
4/28/1991,259
4/28/1991,259
4/28/1991,259
4/28/1991,259
4/28/1991,259
4/29/1991,259
4/29/1991,259
4/29/1991,259
4/29/1991,259
4/29/1991,259
4/29/1991,259
4/29/1991,259
4/29/1991,259
4/29/1991,259
4/29/1991,259
4/29/1991,259
4/30/1991,259
4/30/1991,259
4/30/1991,259
4/30/1991,259
4/30/1991,259
4/30/1991,259
5/1/1991,259
5/1/1991,259
5/1/1991,259
5/1/1991,259
5/1/1991,259
5/1/1991,259
5/1/1991,259
5/1/1991,259
5/1/1991,259
5/1/1991,259
5/2/1991,259
5/2/1991,259
5/2/1991,259
5/2/1991,259
5/2/1991,259
5/2/1991,259
5/2/1991,259
5/2/1991,259
5/2/1991,259
5/3/1991,259
5/3/1991,259
5/3/1991,259
5/3/1991,259
5/3/1991,259
5/3/1991,259
5/3/1991,259
5/3/1991,259
5/3/1991,259
5/4/1991,259
5/4/1991,259
5/4/1991,259
5/4/1991,259
5/4/1991,259
5/4/1991,259
5/4/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/5/1991,259
5/6/1991,259
5/6/1991,259
5/6/1991,259
5/6/1991,259
5/6/1991,259
5/6/1991,259
5/6/1991,259
5/6/1991,259
5/6/1991,259
5/6/1991,259
5/6/1991,259
5/6/1991,259
5/3/1992,259
8/2/1991,259
8/2/1991,296
8/2/1991,296
8/3/1991,296
8/3/1991,296
8/3/1991,296
8/4/1991,296
8/4/1991,296
8/4/1991,296
8/4/1991,296
8/4/1991,296
8/5/1991,296
8/5/1991,296
8/5/1991,296
8/5/1991,296
8/5/1991,296
8/5/1991,296
8/5/1991,296
8/5/1991,296
8/6/1991,296
8/6/1991,296
8/6/1991,296
8/6/1991,296
8/7/1991,296
8/8/1991,296
8/8/1991,296
8/8/1991,296
8/8/1991,296
8/8/1991,296
8/8/1991,296
8/9/1991,296
8/9/1991,296
8/9/1991,296
8/9/1991,296
8/10/1991,296
8/10/1991,296
8/10/1991,296
8/10/1991,296
8/11/1991,296
8/11/1991,296
11/25/1991,370
11/25/1991,370
11/25/1991,370
11/25/1991,370
11/25/1991,370
11/26/1991,370
11/27/1991,370
11/27/1991,370
11/28/1991,370
11/28/1991,370
11/28/1991,370
11/28/1991,370
11/28/1991,370
11/28/1991,370
11/29/1991,370
11/29/1991,370
11/29/1991,370
11/29/1991,370
11/29/1991,370
11/30/1991,370
11/30/1991,370
11/30/1991,370
11/30/1991,370
11/30/1991,370
12/1/1991,370
12/1/1991,370
12/1/1991,370
12/1/1991,370
9/13/1991,541
9/13/1991,541
9/13/1991,541
9/13/1991,541
9/13/1991,541
9/13/1991,541
9/13/1991,541
9/13/1991,541
9/13/1991,541
9/13/1991,541
9/13/1991,541
9/13/1991,541
9/13/1991,541
9/13/1991,541
9/13/1991,541
9/13/1991,541
9/13/1991,541
9/13/1991,541
9/13/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/14/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/15/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/16/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/17/1991,570
9/18/1991,570
9/18/1991,570
9/18/1991,570
9/18/1991,570
9/18/1991,570
9/18/1991,570
9/18/1991,570
9/18/1991,570
9/18/1991,570
9/18/1991,570
2/14/1963,0
9/23/1985,0
4/13/1985,0
9/6/1985,0
4/5/1983,0
4/5/1983,0
4/5/1983,0
4/5/1983,0
11/1/1983,0
11/1/1983,0
11/2/1986,0
11/3/1986,0
3/11/1987,35784
6/17/1987,35784
8/11/1987,35784
8/25/1987,35784
9/1/1987,35784
9/14/1987,35784
9/15/1987,35784
10/8/1987,35784
10/10/1987,35784
10/14/1987,35784
10/16/1987,35784
10/22/1987,35784
10/26/1987,35784
11/1/1987,35784
11/14/1987,35784
1/28/1988,35784
6/17/1988,35784
1/28/1986,0
10/25/1988,35784
10/20/1989,35784
10/21/1989,35784
10/21/1989,35784
10/21/1989,35784
3/18/1989,35784
10/20/1989,35784
8/1/1993,35784
8/26/1993,35784
11/15/1993,35784
5/5/1993,0
12/2/1993,0
12/12/1993,0
1/13/1993,0
1/14/1993,0
1/14/1993,0
1/14/1993,0
2/22/1993,0
2/24/1993,0
5/17/1993,0
7/10/1993,0
7/17/1993,0
9/5/1993,0
10/13/1993,0
8/25/1984,0
5/7/1985,0
5/7/1985,0
6/23/1989,35784
3/12/1985,900
1/3/1987,900
1/20/1987,900
1/21/1987,900
3/8/1987,900
4/8/1987,900
5/7/1987,900
3/4/1987,900
4/9/1987,900
4/29/1987,900
8/12/1992,0
8/15/1992,0
8/18/1992,0
8/22/1992,0
8/23/1992,0
8/23/1992,0
8/25/1992,0
8/26/1992,0
8/27/1992,0
8/28/1992,0
8/29/1992,0
8/29/1992,0
8/31/1992,0
8/31/1992,0
8/31/1992,0
9/3/1992,0
9/3/1992,0
9/3/1992,0
9/3/1992,0
9/4/1992,0
9/4/1992,0
9/5/1992,0
9/5/1992,0
9/7/1992,0
9/7/1992,0
9/7/1992,0
9/8/1992,0
9/9/1992,0
9/9/1992,0
9/9/1992,0
9/10/1992,0
9/10/1992,0
9/11/1992,0
9/11/1992,0
9/11/1992,0
9/11/1992,0
9/11/1992,0
9/12/1992,0
9/12/1992,0
9/14/1992,0
9/14/1992,0
9/15/1992,0
9/15/1992,0
9/15/1992,0
9/16/1992,0
9/16/1992,0
9/16/1992,0
9/16/1992,0
9/16/1992,0
6/23/1991,450
8/10/1979,0
8/10/1979,0
4/1/1984,0
4/1/1984,0
4/1/1984,0
4/1/1984,0
8/10/1985,0
2/25/1982,0
2/25/1982,0
2/25/1982,0
6/9/1982,0
10/14/1987,35784
2/3/1984,0
